## cite_days=180
# gene	cites	cite_delta	cite_rank	cite_rank_delta
Inpp5e	0	-5	2800	186
Dip2a	0	-6	2800	-1056
Mrps23	0	-4	2800	1516
Suv39h2	0	-5	2800	186
Lpin2	0	-7	2800	-1728
Ap3m2	0	-5	2800	186
Rtn4r	0	-4	2800	1516
Pmepa1	0	-5	2800	186
Asb1	0	-6	2800	-1056
Dpysl5	0	-5	2800	186
Asb2	0	-5	2800	186
Utp3	0	-4	2800	1516
Cubn	0	-4	2800	1516
Sdhc	0	-5	2800	186
Krtcap2	0	-6	2800	-1056
Abhd6	0	-4	2800	1516
Cep20	0	-5	2800	186
Emc3	0	-5	2800	186
Ppih	0	-5	2800	186
Smpx	0	-6	2800	-1056
Apoa5	0	-5	2800	186
Tipin	0	-7	2800	-1728
S100a14	0	-4	2800	1516
Rgcc	0	-6	2800	-1056
Serpinb1a	0	-3	2800	1969
Ssr2	0	-5	2800	186
Camk2n1	0	-6	2800	-1056
Gkn1	0	-6	2800	-1056
Mrps21	0	-4	2800	1516
Snhg16	0	-7	2800	-1728
Smurf2	0	-6	2800	-1056
Snw1	0	-4	2800	1516
Lsm5	0	-5	2800	186
Rsl1d1	0	-4	2800	1516
Hamp2	0	-6	2800	-1056
Exosc7	0	-6	2800	-1056
Prxl2b	0	-4	2800	1516
Rps21	0	-4	2800	1516
Exoc2	0	-6	2800	-1056
Ppdpf	0	-5	2800	186
Tab1	0	-5	2800	186
Rps19bp1	0	-4	2800	1516
Dzip1	0	-5	2800	186
Exosc1	0	-7	2800	-1728
Crls1	0	-5	2800	186
Stoml2	0	-5	2800	186
Ormdl3	0	-7	2800	-1728
Atg4b	0	-5	2800	186
Pspc1	0	-4	2800	1516
Uba5	0	-5	2800	186
Rae1	0	-5	2800	186
Aspn	0	-5	2800	186
Actr2	0	-6	2800	-1056
Tab3	0	-5	2800	186
Kcng4	0	-6	2800	-1056
Rnf220	0	-6	2800	-1056
Adat2	0	-5	2800	186
Tafazzin	0	-8	2800	-2081
Ormdl2	0	-5	2800	186
Clec14a	0	-7	2800	-1728
Hmg20a	0	-6	2800	-1056
Acadsb	0	-6	2800	-1056
Rnf128	0	-5	2800	186
Fip1l1	0	-4	2800	1516
Pbrm1	0	-7	2800	-1728
Ddx18	0	-4	2800	1516
Acad8	0	-3	2800	1969
Edem3	0	-5	2800	186
Smarcd3	0	-5	2800	186
Rpl11	0	-5	2800	186
Mkrn2	0	-4	2800	1516
Ift27	0	-4	2800	1516
Riok2	0	-6	2800	-1056
Dynlrb1	0	-4	2800	1516
Gatm	0	-6	2800	-1056
Rps10	0	-5	2800	186
Dynlt3	0	-6	2800	-1056
Bfar	0	-5	2800	186
Gp2	0	-5	2800	186
Nop56	0	-5	2800	186
Lrrc40	0	-5	2800	186
Ramac	0	-4	2800	1516
Mtdh	0	-5	2800	186
Dram2	0	-5	2800	186
Cdt1	0	-5	2800	186
Ndufa13	0	-5	2800	186
Lsm1	0	-4	2800	1516
Ndufb8	0	-6	2800	-1056
Cwc27	0	-5	2800	186
Parp6	0	-7	2800	-1728
Rab3c	0	-6	2800	-1056
Paxbp1	0	-6	2800	-1056
Qprt	0	-5	2800	186
C1qtnf12	0	-6	2800	-1056
Mfn1	0	-8	2800	-2081
Far1	0	-5	2800	186
Coq8a	0	-6	2800	-1056
Xab2	0	-4	2800	1516
Map1lc3b	0	-6	2800	-1056
Pkp2	0	-6	2800	-1056
Entpd4	0	-6	2800	-1056
Mmd	0	-4	2800	1516
Abhd5	0	-4	2800	1516
Slc47a1	0	-5	2800	186
Snap29	0	-6	2800	-1056
Atg12	0	-5	2800	186
Uqcrb	0	-5	2800	186
Tmem35a	0	-6	2800	-1056
Loxl4	0	-5	2800	186
Cpeb4	0	-6	2800	-1056
Rnf41	0	-6	2800	-1056
4930524B15Rik	0	-5	2800	186
Dusp6	0	-7	2800	-1728
Tm7sf3	0	-6	2800	-1056
Spc24	0	-5	2800	186
Armc12	0	-5	2800	186
Lsm3	0	-4	2800	1516
Sdhb	0	-9	2800	-2280
Prss37	0	-7	2800	-1728
Wfdc2	0	-7	2800	-1728
Kirrel3	0	-6	2800	-1056
Reg4	0	-5	2800	186
Fbxo32	0	-5	2800	186
Rnls	0	-5	2800	186
Tprgl	0	-5	2800	186
Poldip2	0	-5	2800	186
Snap47	0	-5	2800	186
Gpsm1	0	-5	2800	186
Rab32	0	-5	2800	186
Ppp6c	0	-4	2800	1516
Rgs10	0	-5	2800	186
Coq10b	0	-5	2800	186
Uxs1	0	-6	2800	-1056
Tmem100	0	-7	2800	-1728
Ppa1	0	-5	2800	186
Rnmt	0	-6	2800	-1056
Pef1	0	-4	2800	1516
Gipc1	0	-5	2800	186
Coq9	0	-5	2800	186
Hcfc2	0	-5	2800	186
Myl12b	0	-5	2800	186
Npc2	0	-7	2800	-1728
Ooep	0	-5	2800	186
Hormad1	0	-5	2800	186
Srsf6	0	-4	2800	1516
Bambi	0	-7	2800	-1728
Trap1	0	-5	2800	186
Rtraf	0	-4	2800	1516
Serpina12	0	-6	2800	-1056
Mrnip	0	-5	2800	186
Nop53	0	-4	2800	1516
Cibar1	0	-5	2800	186
Gcsh	0	-6	2800	-1056
Ino80	0	-6	2800	-1056
Spire1	0	-7	2800	-1728
Rpl24	0	-6	2800	-1056
Nudt21	0	-4	2800	1516
Mturn	0	-4	2800	1516
Mcrip2	0	-4	2800	1516
Zdhhc21	0	-7	2800	-1728
Rbm28	0	-5	2800	186
Ddx39a	0	-4	2800	1516
Ciz1	0	-6	2800	-1056
Mogat1	0	-6	2800	-1056
Nrn1	0	-5	2800	186
Rraga	0	-6	2800	-1056
Adipor2	0	-6	2800	-1056
Evc2	0	-5	2800	186
Mrpl13	0	-4	2800	1516
Nufip2	0	-4	2800	1516
Syf2	0	-4	2800	1516
Ppm1f	0	-7	2800	-1728
Ube2c	0	-5	2800	186
Myct1	0	-4	2800	1516
Tab2	0	-5	2800	186
Rere	0	-5	2800	186
Rreb1	0	-4	2800	1516
Tmem53	0	-5	2800	186
Fendrr	0	-5	2800	186
Flnc	0	-7	2800	-1728
Rgmb	0	-6	2800	-1056
Dock5	0	-4	2800	1516
Lrrn4cl	0	-5	2800	186
Pygo2	0	-5	2800	186
Ptcd2	0	-4	2800	1516
Eif1b	0	-4	2800	1516
Dcaf12	0	-7	2800	-1728
Tamm41	0	-5	2800	186
Psmd11	0	-6	2800	-1056
Gmppa	0	-5	2800	186
Marchf5	0	-9	2800	-2280
Ubr4	0	-5	2800	186
Zfp746	0	-6	2800	-1056
Qrich1	0	-5	2800	186
Slc38a4	0	-5	2800	186
Cst12	0	-4	2800	1516
Glrx2	0	-5	2800	186
Wdfy1	0	-6	2800	-1056
1700027A15Rik	0	-7	2800	-1728
Prss56	0	-5	2800	186
Actl9	0	-4	2800	1516
Nup35	0	-5	2800	186
Antxr1	0	-5	2800	186
Bst2	0	-4	2800	1516
Nmrk2	0	-5	2800	186
Hilpda	0	-7	2800	-1728
Tnfsf13	0	-8	2800	-2081
Hjv	0	-6	2800	-1056
Odam	0	-7	2800	-1728
Dab2ip	0	-7	2800	-1728
Enho	0	-4	2800	1516
Exosc8	0	-7	2800	-1728
Fam83g	0	-6	2800	-1056
Trip13	0	-7	2800	-1728
Cad	0	-5	2800	186
Smyd3	0	-7	2800	-1728
Casz1	0	-6	2800	-1056
Snhg8	0	-6	2800	-1056
Rab3b	0	-6	2800	-1056
Scrn1	0	-5	2800	186
Exoc1	0	-6	2800	-1056
Ptcd3	0	-4	2800	1516
Cep85	0	-5	2800	186
Nt5dc2	0	-6	2800	-1056
Spata3	0	-6	2800	-1056
Cysltr2	0	-6	2800	-1056
Znhit1	0	-5	2800	186
Dpf3	0	-5	2800	186
Lypd8	0	-5	2800	186
Kif18b	0	-4	2800	1516
Rnf168	0	-6	2800	-1056
Afap1	0	-5	2800	186
Basp1	0	-6	2800	-1056
Megf10	0	-5	2800	186
Draxin	0	-5	2800	186
Inf2	0	-5	2800	186
Taf15	0	-4	2800	1516
Cd248	0	-6	2800	-1056
Rprd1b	0	-6	2800	-1056
Atp6ap2	0	-8	2800	-2081
Lrfn2	0	-5	2800	186
Zdhhc2	0	-6	2800	-1056
Cpm	0	-5	2800	186
Zc3h11a	0	-4	2800	1516
Pak4	0	-6	2800	-1056
Dcp2	0	-5	2800	186
Arhgap45	0	-7	2800	-1728
Angptl6	0	-7	2800	-1728
Nolc1	0	-4	2800	1516
Ubr5	0	-7	2800	-1728
Arrdc2	0	-5	2800	186
Hmgxb4	0	-4	2800	1516
Spdya	0	-6	2800	-1056
Phyhipl	0	-6	2800	-1056
Eva1c	0	-6	2800	-1056
Cabs1	0	-5	2800	186
Phf6	0	-4	2800	1516
Spats1	0	-6	2800	-1056
Prss55	0	-6	2800	-1056
Pcgf6	0	-5	2800	186
Stox2	0	-5	2800	186
Arhgap19	0	-6	2800	-1056
Septin12	0	-6	2800	-1056
Clec12b	0	-5	2800	186
Otud1	0	-5	2800	186
Dmrtc2	0	-6	2800	-1056
1700018A04Rik	0	-7	2800	-1728
Tbc1d9	0	-5	2800	186
Aifm2	0	-4	2800	1516
Pdss2	0	-6	2800	-1056
Arid5b	0	-6	2800	-1056
Spaar	0	-5	2800	186
Arhgap21	0	-4	2800	1516
Ppp6r2	0	-5	2800	186
Clmp	0	-6	2800	-1056
Ifih1	0	-4	2800	1516
Myo1e	0	-5	2800	186
Shtn1	0	-5	2800	186
Rarres2	0	-8	2800	-2081
Arhgef3	0	-6	2800	-1056
Slc46a3	0	-6	2800	-1056
Cic	0	-6	2800	-1056
Stk11ip	0	-5	2800	186
Vps11	0	-6	2800	-1056
Lrwd1	0	-6	2800	-1056
Ulk3	0	-7	2800	-1728
R3hdm2	0	-5	2800	186
Tmprss6	0	-5	2800	186
Etnppl	0	-6	2800	-1056
Bbs10	0	-5	2800	186
Ptcd1	0	-4	2800	1516
Lancl2	0	-5	2800	186
Phf7	0	-6	2800	-1056
Coq2	0	-5	2800	186
Dnmbp	0	-6	2800	-1056
Ppp2r2a	0	-4	2800	1516
Snx10	0	-5	2800	186
Cnn3	0	-4	2800	1516
Smg9	0	-4	2800	1516
Trmu	0	-6	2800	-1056
Sulf2	0	-5	2800	186
Ddx42	0	-4	2800	1516
Tnfrsf13c	0	-5	2800	186
Phf10	0	-6	2800	-1056
Aopep	0	-5	2800	186
Snhg7	0	-3	2800	1969
Pygo1	0	-5	2800	186
Chchd4	0	-6	2800	-1056
Scaf11	0	-4	2800	1516
Nkg7	0	-4	2800	1516
Usp36	0	-7	2800	-1728
Dusp3	0	-7	2800	-1728
Kcnmb2	0	-6	2800	-1056
Htatsf1	0	-4	2800	1516
Slc16a10	0	-6	2800	-1056
Exosc6	0	-6	2800	-1056
Bclaf1	0	-5	2800	186
Bbs5	0	-7	2800	-1728
Hpf1	0	-8	2800	-2081
Pdzd11	0	-5	2800	186
Dis3	0	-5	2800	186
Adipor1	0	-8	2800	-2081
Zcchc12	0	-6	2800	-1056
Angptl1	0	-7	2800	-1728
B3gat3	0	-6	2800	-1056
Tmem161b	0	-5	2800	186
Veph1	0	-5	2800	186
Pard3b	0	-4	2800	1516
Crtac1	0	-6	2800	-1056
Macrod2	0	-6	2800	-1056
Hepacam	0	-6	2800	-1056
Lrrc47	0	-5	2800	186
2900052N01Rik	0	-2	2800	2007
Rps6ka5	0	-7	2800	-1728
Tgfbrap1	0	-5	2800	186
Larp1	0	-5	2800	186
Wasl	0	-6	2800	-1056
Fezf1	0	-6	2800	-1056
C9orf72	0	-7	2800	-1728
Bmper	0	-6	2800	-1056
Ddit4l	0	-5	2800	186
Slc25a31	0	-5	2800	186
Arhgef6	0	-4	2800	1516
Tex33	0	-6	2800	-1056
Izumo1	0	-6	2800	-1056
Vgll3	0	-6	2800	-1056
1700125H20Rik	0	-5	2800	186
Ttc21b	0	-4	2800	1516
Dppa4	0	-5	2800	186
Ppp2r1b	0	-6	2800	-1056
Dppa2	0	-5	2800	186
Dppa3	0	-6	2800	-1056
Shld1	0	-6	2800	-1056
Thap1	0	-6	2800	-1056
Kif2c	0	-4	2800	1516
Slc35b2	0	-5	2800	186
Fam161a	0	-4	2800	1516
Zdbf2	0	-5	2800	186
Cpne4	0	-6	2800	-1056
Vsir	0	-6	2800	-1056
Ttc21a	0	-4	2800	1516
Grip1	0	-5	2800	186
Arpp21	0	-6	2800	-1056
Nebl	0	-8	2800	-2081
Gga2	0	-5	2800	186
Dcaf6	0	-5	2800	186
Zfp263	0	-6	2800	-1056
Tmem43	0	-5	2800	186
Syvn1	0	-8	2800	-2081
Sash3	0	-6	2800	-1056
Ehhadh	0	-6	2800	-1056
Josd1	0	-4	2800	1516
Ctcflos	0	-7	2800	-1728
Gtsf1	0	-5	2800	186
Muc5b	0	-8	2800	-2081
Gbe1	0	-5	2800	186
Ccdc3	0	-5	2800	186
Katnb1	0	-6	2800	-1056
Arpc5l	0	-5	2800	186
Rnd3	0	-7	2800	-1728
Eif4enif1	0	-5	2800	186
Acsl3	0	-5	2800	186
Sipa1l3	0	-5	2800	186
1700016K19Rik	0	-4	2800	1516
Smu1	0	-5	2800	186
Aven	0	-5	2800	186
Usp20	0	-6	2800	-1056
Tbc1d21	0	-5	2800	186
Hopx	0	-6	2800	-1056
Cxxc1	0	-5	2800	186
Clec16a	0	-6	2800	-1056
Hsf2bp	0	-5	2800	186
Specc1l	0	-5	2800	186
Cfap53	0	-6	2800	-1056
Taf7l	0	-5	2800	186
Samd4	0	-6	2800	-1056
Lrrc17	0	-7	2800	-1728
Abcb8	0	-6	2800	-1056
Scrn3	0	-5	2800	186
Tent5c	0	-7	2800	-1728
Cpa5	0	-6	2800	-1056
Dhcr24	0	-5	2800	186
Klc4	0	-4	2800	1516
Pik3cb	0	-6	2800	-1056
Manf	0	-9	2800	-2280
Mss51	0	-5	2800	186
Usp47	0	-4	2800	1516
Sf3a3	0	-4	2800	1516
Spaca6	0	-7	2800	-1728
Sv2c	0	-6	2800	-1056
Dpp3	0	-6	2800	-1056
Prkd3	0	-6	2800	-1056
Asxl2	0	-6	2800	-1056
Spp2	0	-4	2800	1516
Kmt2b	0	-7	2800	-1728
Cfap126	0	-5	2800	186
Eppin	0	-6	2800	-1056
Cfap161	0	-6	2800	-1056
Nhej1	0	-4	2800	1516
Fastkd2	0	-4	2800	1516
Rai14	0	-7	2800	-1728
Cldn22	0	-6	2800	-1056
C2cd4b	0	-5	2800	186
Mff	0	-4	2800	1516
Rian	0	-6	2800	-1056
4930447C04Rik	0	-5	2800	186
Tasp1	0	-7	2800	-1728
Dcp1a	0	-5	2800	186
4930579G24Rik	0	-6	2800	-1056
Mir17hg	0	-6	2800	-1056
Slain2	0	-4	2800	1516
Gon4l	0	-6	2800	-1056
Oga	0	-7	2800	-1728
Lpo	0	-5	2800	186
Ppp1r14c	0	-6	2800	-1056
Lamp5	0	-6	2800	-1056
Dnttip1	0	-5	2800	186
Ttc8	0	-5	2800	186
Gstk1	0	-5	2800	186
Mfap4	0	-8	2800	-2081
Rab1b	0	-3	2800	1969
Tbx18	0	-8	2800	-2081
Il31	0	-7	2800	-1728
Abcc3	0	-5	2800	186
Ly6k	0	-5	2800	186
Ip6k2	0	-5	2800	186
Trappc9	0	-5	2800	186
Lsm8	0	-5	2800	186
Ccdc6	0	-4	2800	1516
Hectd3	0	-5	2800	186
Immt	0	-6	2800	-1056
Clasp1	0	-4	2800	1516
Ppfia3	0	-6	2800	-1056
Nlrp14	0	-5	2800	186
Coq8b	0	-5	2800	186
Cers2	0	-4	2800	1516
Bicd2	0	-5	2800	186
Ralyl	0	-6	2800	-1056
B3gat1	0	-6	2800	-1056
Hnrnpm	0	-5	2800	186
Chmp5	0	-5	2800	186
Sult2a8	0	-4	2800	1516
Mpped2	0	-6	2800	-1056
Atg16l1	0	-10	2800	-2422
Arid2	0	-6	2800	-1056
Ankrd11	0	-6	2800	-1056
Tanc2	0	-6	2800	-1056
Hnrnpa0	0	-6	2800	-1056
Rab35	0	-5	2800	186
Agl	0	-5	2800	186
Adgrf1	0	-5	2800	186
Ehmt1	0	-7	2800	-1728
Elp4	0	-6	2800	-1056
Dcst1	0	-6	2800	-1056
Sla2	0	-4	2800	1516
Tchp	0	-6	2800	-1056
Lbh	0	-6	2800	-1056
Rdh12	0	-5	2800	186
Nuak1	0	-5	2800	186
Cpt1c	0	-4	2800	1516
Lcn8	0	-4	2800	1516
Rbsn	0	-5	2800	186
2500002B13Rik	0	-5	2800	186
Mvp	0	-6	2800	-1056
Ntf5	0	-5	2800	186
Arhgap10	0	-6	2800	-1056
Htra3	0	-6	2800	-1056
Spaca7	0	-5	2800	186
Platr4	0	-5	2800	186
Csgalnact2	0	-6	2800	-1056
Celf3	0	-6	2800	-1056
Vsig1	0	-5	2800	186
Fbxo43	0	-6	2800	-1056
Gins3	0	-7	2800	-1728
Chsy3	0	-7	2800	-1728
Srd5a1	0	-6	2800	-1056
Recql4	0	-6	2800	-1056
Cdk5rap3	0	-7	2800	-1728
Parp9	0	-7	2800	-1728
Sptbn4	0	-8	2800	-2081
Wwox	0	-6	2800	-1056
Rab27b	0	-6	2800	-1056
N4bp1	0	-7	2800	-1728
Fam20c	0	-6	2800	-1056
Calm4	0	-6	2800	-1056
Fgf20	0	-6	2800	-1056
Nfkbiz	0	-8	2800	-2081
Slc16a3	0	-5	2800	186
Ntng1	0	-6	2800	-1056
Hcar2	0	-10	2800	-2422
Senp3	0	-7	2800	-1728
Hspb8	0	-7	2800	-1728
Trim2	0	-5	2800	186
Gpr84	0	-6	2800	-1056
Dusp12	0	-7	2800	-1728
Trim23	0	-6	2800	-1056
Tbl1xr1	0	-7	2800	-1728
Rnf114	0	-7	2800	-1728
Egfl8	0	-5	2800	186
Tnxb	0	-5	2800	186
Klb	0	-6	2800	-1056
Siglece	0	-5	2800	186
Sp6	0	-5	2800	186
Glis2	0	-4	2800	1516
Akap12	0	-6	2800	-1056
Cstf2t	0	-4	2800	1516
Ndel1	0	-5	2800	186
Tktl1	0	-5	2800	186
Tdrd1	0	-5	2800	186
Usp26	0	-5	2800	186
Gtf2a1	0	-7	2800	-1728
Elovl4	0	-6	2800	-1056
Snhg1	0	-6	2800	-1056
Actl6b	0	-6	2800	-1056
Wasf1	0	-5	2800	186
Smarcd2	0	-5	2800	186
Smarcd1	0	-5	2800	186
Dnaja3	0	-5	2800	186
Nrg4	0	-5	2800	186
Tbx19	0	-6	2800	-1056
Mmp1a	0	-5	2800	186
Plvap	0	-5	2800	186
Rnf123	0	-5	2800	186
Hes7	0	-8	2800	-2081
Tnfrsf25	0	-6	2800	-1056
Cd163	0	-5	2800	186
Il24	0	-6	2800	-1056
Csnk1a1	0	-5	2800	186
Pcdhgc5	0	-6	2800	-1056
Lztfl1	0	-4	2800	1516
Aff4	0	-5	2800	186
Pard6g	0	-4	2800	1516
Echs1	0	-5	2800	186
Immp2l	0	-5	2800	186
Smarca5	0	-4	2800	1516
Igsf9	0	-4	2800	1516
Pcdhb16	0	-6	2800	-1056
Cers1	0	-4	2800	1516
Bcl2l13	0	-6	2800	-1056
Trim9	0	-5	2800	186
Trim16	0	-5	2800	186
Dock2	0	-6	2800	-1056
Mcoln1	0	-5	2800	186
Ophn1	0	-7	2800	-1728
Col4a6	0	-5	2800	186
Cnnm2	0	-5	2800	186
Cnnm4	0	-5	2800	186
Dgcr8	0	-6	2800	-1056
Slc4a10	0	-3	2800	1969
Dtnbp1	0	-6	2800	-1056
Arid4b	0	-5	2800	186
Slc24a3	0	-5	2800	186
Cadm3	0	-5	2800	186
Gtf2f1	0	-4	2800	1516
Dcaf8	0	-6	2800	-1056
Slamf9	0	-4	2800	1516
Slc41a1	0	-5	2800	186
Sh3bp4	0	-4	2800	1516
Phlpp1	0	-3	2800	1969
Mael	0	-5	2800	186
Mfsd6	0	-6	2800	-1056
Hnrnpf	0	-4	2800	1516
Myl9	0	-8	2800	-2081
Pomt1	0	-7	2800	-1728
Ssx2ip	0	-5	2800	186
Duox1	0	-8	2800	-2081
Magi3	0	-6	2800	-1056
Adgrl2	0	-7	2800	-1728
Prmt6	0	-7	2800	-1728
Tiparp	0	-5	2800	186
Tdrd7	0	-5	2800	186
Lao1	0	-6	2800	-1056
Slc15a4	0	-4	2800	1516
Nsun5	0	-5	2800	186
Upk3b	0	-5	2800	186
Trrap	0	-5	2800	186
Mapre3	0	-4	2800	1516
Ttll3	0	-5	2800	186
Pot1a	0	-5	2800	186
Wdr91	0	-6	2800	-1056
Adamts9	0	-6	2800	-1056
Ric8a	0	-6	2800	-1056
Plekhg2	0	-5	2800	186
Nlrp6	0	-8	2800	-2081
Numa1	0	-4	2800	1516
Psip1	0	-5	2800	186
Gadd45gip1	0	-7	2800	-1728
Arhgef18	0	-5	2800	186
Imp3	0	-4	2800	1516
Pls1	0	-6	2800	-1056
Slc6a20a	0	-6	2800	-1056
Phldb1	0	-5	2800	186
Pls3	0	-6	2800	-1056
Chchd10	0	-5	2800	186
Fig4	0	-5	2800	186
Traf3ip2	0	-7	2800	-1728
Zc3h10	0	-5	2800	186
Nup107	0	-5	2800	186
Epop	0	-8	2800	-2081
Xpo1	0	-5	2800	186
Fbxw11	0	-5	2800	186
Smg6	0	-5	2800	186
Dnm3	0	-5	2800	186
Plin1	0	-7	2800	-1728
Synj1	0	-7	2800	-1728
Cyp27a1	0	-6	2800	-1056
Airn	0	-4	2800	1516
Acly	0	-6	2800	-1056
Etv5	0	-9	2800	-2280
Gldc	0	-7	2800	-1728
Chil4	0	-6	2800	-1056
Slc6a5	0	-5	2800	186
Cabin1	0	-5	2800	186
Kdm3a	0	-5	2800	186
Csnk1d	0	-4	2800	1516
Isl2	0	-7	2800	-1728
Barhl2	0	-7	2800	-1728
Cnot6	0	-5	2800	186
Ddx1	0	-5	2800	186
Sptssa	0	-5	2800	186
Jkamp	0	-5	2800	186
Fancm	0	-4	2800	1516
Lratd1	0	-5	2800	186
Pelo	0	-5	2800	186
Txndc5	0	-7	2800	-1728
Utp15	0	-4	2800	1516
Exoc5	0	-7	2800	-1728
Mbnl2	0	-5	2800	186
Ppif	0	-7	2800	-1728
Scrib	0	-10	2800	-2422
Nckap1l	0	-6	2800	-1056
Sharpin	0	-6	2800	-1056
Tnfaip8	0	-6	2800	-1056
Kctd1	0	-5	2800	186
Lars	0	-5	2800	186
Psmg2	0	-5	2800	186
Macrod1	0	-6	2800	-1056
Yars	0	-4	2800	1516
Kank1	0	-5	2800	186
Gpr31	0	-6	2800	-1056
Unc5b	0	-6	2800	-1056
Guca1b	0	-6	2800	-1056
Atf5	0	-5	2800	186
Lgr4	0	-4	2800	1516
Mylk	0	-4	2800	1516
Rnh1	0	-5	2800	186
Slc12a6	0	-6	2800	-1056
Mrpl41	0	-4	2800	1516
Scml2	0	-5	2800	186
Adgrb1	0	-5	2800	186
Cth	0	-9	2800	-2280
Gcm2	0	-6	2800	-1056
Mgat5	0	-5	2800	186
Chd4	0	-7	2800	-1728
Cdk9	0	-6	2800	-1056
Pacs1	0	-6	2800	-1056
Ap1s2	0	-6	2800	-1056
Celf4	0	-6	2800	-1056
Srsf9	0	-4	2800	1516
Slc14a1	0	-6	2800	-1056
Camk2d	0	-7	2800	-1728
Grm6	0	-5	2800	186
Grm7	0	-6	2800	-1056
Rnf216	0	-5	2800	186
Fermt3	0	-7	2800	-1728
Eif4ebp3	0	-5	2800	186
Rimklb	0	-4	2800	1516
Foxp1	0	-8	2800	-2081
Cops8	0	-5	2800	186
Ibtk	0	-5	2800	186
Zfta	0	-6	2800	-1056
Aida	0	-5	2800	186
Irak2	0	-5	2800	186
Sp110	0	-5	2800	186
Fbxw17	0	-6	2800	-1056
Gins4	0	-7	2800	-1728
Trip11	0	-7	2800	-1728
Rarres1	0	-5	2800	186
Ms4a7	0	-5	2800	186
Tspan9	0	-6	2800	-1056
Cdcp1	0	-5	2800	186
Sri	0	-6	2800	-1056
Lmo3	0	-5	2800	186
Pepc	0	-6	2800	-1056
Cald1	0	-5	2800	186
Itga1	0	-7	2800	-1728
C7	0	-5	2800	186
Gv1	0	-5	2800	186
Asl	0	-6	2800	-1056
Cela1	0	-5	2800	186
Rap1a	0	-6	2800	-1056
Kif22	0	-4	2800	1516
Dek	0	-4	2800	1516
Pad4	0	-5	2800	186
Manba	0	-4	2800	1516
Nba2	0	-6	2800	-1056
Aldh5	0	-5	2800	186
If1	0	-4	2800	1516
Rmst	0	-6	2800	-1056
Pde4c	0	-5	2800	186
Qdpr	0	-5	2800	186
Adarb1	0	-7	2800	-1728
Timp4	0	-6	2800	-1056
Chaf1b	0	-5	2800	186
Chrna3	0	-6	2800	-1056
Chrna5	0	-6	2800	-1056
Cds2	0	-5	2800	186
Rnu1-2	0	-6	2800	-1056
Rnu1-ps1	0	-6	2800	-1056
Rnu1-ps2	0	-6	2800	-1056
Cryg	0	-6	2800	-1056
Qa2	0	-5	2800	186
Myhc	0	-7	2800	-1728
Sle1	0	-6	2800	-1056
Egln2	0	-6	2800	-1056
1700102P08Rik	0	-5	2800	186
Ifit1bl2	0	-5	2800	186
Kiss1r	0	-5	2800	186
Aipl1	0	-5	2800	186
Brdt	0	-4	2800	1516
Prss28	0	-5	2800	186
Prss29	0	-5	2800	186
Dscaml1	0	-5	2800	186
Foxn4	0	-8	2800	-2081
Rims1	0	-5	2800	186
Rims2	0	-5	2800	186
Baz2a	0	-5	2800	186
Pnpla3	0	-5	2800	186
Cgnz1	0	-5	2800	186
Necab2	0	-5	2800	186
Pip4k2c	0	-7	2800	-1728
Srgap1	0	-6	2800	-1056
Gjc2	0	-7	2800	-1728
Pofut1	0	-4	2800	1516
Igf2bp1	0	-4	2800	1516
Smc1b	0	-5	2800	186
Plxnb2	0	-7	2800	-1728
Myh7	0	-12	2800	-2575
P2ry14	0	-7	2800	-1728
Zcchc14	0	-5	2800	186
Elovl6	0	-5	2800	186
Usp48	0	-5	2800	186
Klra17	0	-5	2800	186
Arr3	0	-6	2800	-1056
Xpnpep1	0	-5	2800	186
Bco2	0	-7	2800	-1728
Slc8b1	0	-6	2800	-1056
Rac3	0	-7	2800	-1728
Acbd3	0	-5	2800	186
Ripply3	0	-5	2800	186
Bbc3	0	-9	2800	-2280
Crb1	0	-4	2800	1516
Rtkn2	0	-7	2800	-1728
Glmn	0	-6	2800	-1056
Ppargc1b	0	-8	2800	-2081
Vgll1	0	-6	2800	-1056
Inpp5j	0	-5	2800	186
Sumo2	0	-5	2800	186
Il17rc	0	-5	2800	186
Havcr2	0	-12	2800	-2575
H1f8	0	-7	2800	-1728
Creld1	0	-4	2800	1516
Mical1	0	-5	2800	186
Atp12a	0	-7	2800	-1728
Sugct	0	-5	2800	186
Tmc2	0	-6	2800	-1056
Flna	0	-8	2800	-2081
Stab1	0	-6	2800	-1056
Stab2	0	-7	2800	-1728
Lrrc4	0	-4	2800	1516
Hps4	0	-5	2800	186
Pcdhg@	0	-6	2800	-1056
Pirt	0	-8	2800	-2081
Hspa1a	0	-5	2800	186
Kdm4b	0	-5	2800	186
Trpv5	0	-6	2800	-1056
Ccdc154	0	-4	2800	1516
Hectd1	0	-5	2800	186
Kctd12b	0	-5	2800	186
Wdr37	0	-4	2800	1516
Pde2a	0	-6	2800	-1056
Rnf43	0	-6	2800	-1056
Tspoap1	0	-5	2800	186
Mchr1	0	-7	2800	-1728
Panx3	0	-7	2800	-1728
Mlxip	0	-6	2800	-1056
Dot1l	0	-8	2800	-2081
Etl4	0	-5	2800	186
Eif4g1	0	-6	2800	-1056
Creb3l3	0	-5	2800	186
Hdac4	0	-5	2800	186
Unc13c	0	-5	2800	186
Cpeb3	0	-6	2800	-1056
Sirt7	0	-5	2800	186
Hoxc10	0	-4	2800	1516
Trp53bp2	0	-5	2800	186
