## cite_days=180
# gene	cites	cite_delta	cite_rank	cite_rank_delta
ZDHHC2	8	2	1979	1163
DDX47	8	2	1979	1163
NUSAP1	8	3	1979	3821
COX16	8	8	1979	7072
CCDC174	8	8	1979	7072
MTRES1	8	2	1979	1163
CDKL3	8	8	1979	7072
UBAP1	8	4	1979	5787
BET1L	8	8	1979	7072
ERGIC2	8	4	1979	5787
REEP2	8	1	1979	-57
TLR8	8	-2	1979	-1242
PHF21A	8	8	1979	7072
RSRC1	8	8	1979	7072
WAC	8	0	1979	-708
SPG21	8	1	1979	-57
SPTBN5	8	8	1979	7072
NGRN	8	8	1979	7072
CRNKL1	8	3	1979	3821
TAOK3	8	3	1979	3821
HOOK1	8	8	1979	7072
CDC40	8	4	1979	5787
SNX7	8	8	1979	7072
EIF3L	8	3	1979	3821
NOL7	8	8	1979	7072
DDX41	8	1	1979	-57
SNX9	8	8	1979	7072
ANAPC5	8	4	1979	5787
PCYOX1	8	8	1979	7072
SFMBT1	8	8	1979	7072
EVL	8	8	1979	7072
ANKFY1	8	3	1979	3821
NOP16	8	3	1979	3821
RTCB	8	1	1979	-57
CTDSPL2	8	8	1979	7072
NELFCD	8	8	1979	7072
LARS1	8	0	1979	-708
ZC3HC1	8	8	1979	7072
PPHLN1	8	8	1979	7072
VPS54	8	8	1979	7072
SIRT6	8	-10	1979	-1804
RAB14	8	0	1979	-708
RAB6B	8	8	1979	7072
MBIP	8	8	1979	7072
ARMCX3	8	8	1979	7072
TDP2	8	4	1979	5787
TRIM33	8	8	1979	7072
SRRT	8	4	1979	5787
PIGT	8	4	1979	5787
TRMT6	8	4	1979	5787
ATP6V1H	8	8	1979	7072
ERGIC3	8	8	1979	7072
TAF9B	8	8	1979	7072
LUC7L2	8	3	1979	3821
RBMX2	8	4	1979	5787
PPIL1	8	4	1979	5787
ZFR	8	1	1979	-57
PALS2	8	8	1979	7072
CYB5R1	8	3	1979	3821
RAB23	8	8	1979	7072
UIMC1	8	8	1979	7072
CMPK1	8	8	1979	7072
RAPGEF6	8	8	1979	7072
GHRL	8	-3	1979	-1388
WWOX	8	1	1979	-57
ARID4B	8	4	1979	5787
LUC7L3	8	2	1979	1163
ERAP1	8	-1	1979	-1057
CDK12	8	3	1979	3821
C9orf78	8	8	1979	7072
RAB8B	8	8	1979	7072
TM7SF3	8	2	1979	1163
RSF1	8	8	1979	7072
MAP3K20	8	8	1979	7072
KDM3B	8	8	1979	7072
SIX4	8	8	1979	7072
COQ3	8	8	1979	7072
BCL11A	8	3	1979	3821
NUP54	8	8	1979	7072
ADAM22	8	2	1979	1163
FGFRL1	8	3	1979	3821
RAB4B	8	8	1979	7072
RAB24	8	8	1979	7072
PELO	8	4	1979	5787
BRWD1	8	3	1979	3821
RBM11	8	8	1979	7072
TREM1	8	-2	1979	-1242
TERF2IP	8	8	1979	7072
GAR1	8	1	1979	-57
RBM27	8	8	1979	7072
ANLN	8	2	1979	1163
ETAA1	8	3	1979	3821
MIOS	8	8	1979	7072
MIEF1	8	8	1979	7072
OTULINL	8	8	1979	7072
HEATR5B	8	8	1979	7072
TMCO1	8	3	1979	3821
CPVL	8	8	1979	7072
MTRF1L	8	8	1979	7072
WDR44	8	8	1979	7072
USP53	8	3	1979	3821
CCHCR1	8	2	1979	1163
EXOC6	8	8	1979	7072
RC3H2	8	8	1979	7072
MTMR12	8	8	1979	7072
SDK2	8	8	1979	7072
GNL3L	8	8	1979	7072
EPB41L4B	8	8	1979	7072
DDX56	8	1	1979	-57
TMEM106B	8	1	1979	-57
RSBN1	8	8	1979	7072
MARCHF5	8	0	1979	-708
OTUD4	8	8	1979	7072
TMED9	8	2	1979	1163
SLC35F2	8	3	1979	3821
MPHOSPH8	8	8	1979	7072
ALKBH4	8	8	1979	7072
BORCS6	8	8	1979	7072
HAUS6	8	4	1979	5787
TRIT1	8	8	1979	7072
CNNM2	8	8	1979	7072
GATAD2A	8	8	1979	7072
ZNF280D	8	8	1979	7072
NDE1	8	8	1979	7072
ERCC6L	8	3	1979	3821
TRPM7	8	0	1979	-708
VPS13C	8	8	1979	7072
LRRC49	8	8	1979	7072
ELP6	8	8	1979	7072
FNBP1L	8	8	1979	7072
CNTLN	8	8	1979	7072
ZCCHC2	8	8	1979	7072
TEX10	8	8	1979	7072
ANKHD1	8	8	1979	7072
CWC25	8	8	1979	7072
RETSAT	8	2	1979	1163
NSUN2	8	3	1979	3821
MTMR10	8	8	1979	7072
CASZ1	8	3	1979	3821
ELOVL2	8	2	1979	1163
TTC19	8	8	1979	7072
NSD3	8	2	1979	1163
TASOR2	8	8	1979	7072
SPDL1	8	3	1979	3821
SEMA4C	8	3	1979	3821
YTHDF1	8	0	1979	-708
DNAAF5	8	8	1979	7072
BPNT2	8	8	1979	7072
TMEM161A	8	8	1979	7072
HAUS4	8	8	1979	7072
TRMT10C	8	2	1979	1163
OCIAD1	8	2	1979	1163
SLC41A3	8	8	1979	7072
LPCAT2	8	8	1979	7072
MRPL16	8	8	1979	7072
COMMD8	8	8	1979	7072
FAM120C	8	8	1979	7072
PARP16	8	2	1979	1163
HPF1	8	-1	1979	-1057
THG1L	8	2	1979	1163
SLC35F6	8	3	1979	3821
CLN6	8	8	1979	7072
PINX1	8	1	1979	-57
OXSM	8	8	1979	7072
MTARC2	8	8	1979	7072
TRMT61B	8	8	1979	7072
STX17	8	1	1979	-57
PHIP	8	3	1979	3821
WIPI1	8	1	1979	-57
OXR1	8	8	1979	7072
IFT57	8	8	1979	7072
KIF26B	8	8	1979	7072
RADX	8	2	1979	1163
CCDC186	8	2	1979	1163
TMEM51	8	8	1979	7072
GPATCH1	8	8	1979	7072
SAMD4B	8	8	1979	7072
WDR70	8	8	1979	7072
ATG2B	8	-2	1979	-1242
BSDC1	8	8	1979	7072
AGGF1	8	8	1979	7072
ARHGAP17	8	8	1979	7072
ANO10	8	8	1979	7072
LARP1B	8	4	1979	5787
SRBD1	8	8	1979	7072
HAUS2	8	8	1979	7072
CDCA8	8	3	1979	3821
LRRC8D	8	3	1979	3821
UBR7	8	4	1979	5787
MTPAP	8	8	1979	7072
TMEM38B	8	8	1979	7072
SDAD1	8	3	1979	3821
CENPQ	8	8	1979	7072
DNAAF2	8	8	1979	7072
KLHL11	8	3	1979	3821
MRM3	8	8	1979	7072
APPL2	8	3	1979	3821
MAP1S	8	5	1979	7017
SBNO1	8	8	1979	7072
NKAPD1	8	8	1979	7072
TMLHE	8	2	1979	1163
EXD2	8	8	1979	7072
TRIM62	8	3	1979	3821
RAVER2	8	8	1979	7072
UQCC1	8	8	1979	7072
ASXL2	8	3	1979	3821
TMEM39A	8	8	1979	7072
MRGBP	8	3	1979	3821
PSPC1	8	8	1979	7072
IMP3	8	2	1979	1163
PHF10	8	8	1979	7072
VPS53	8	8	1979	7072
CWF19L1	8	8	1979	7072
RBM41	8	8	1979	7072
RHOT1	8	1	1979	-57
CCDC91	8	8	1979	7072
MIS18BP1	8	8	1979	7072
C5orf22	8	8	1979	7072
ABCF3	8	8	1979	7072
WDR33	8	8	1979	7072
STRBP	8	8	1979	7072
ABHD10	8	3	1979	3821
PI4K2A	8	3	1979	3821
MEG3	8	-8	1979	-1739
MCM10	8	2	1979	1163
GPALPP1	8	8	1979	7072
AP1AR	8	8	1979	7072
NDUFAF7	8	8	1979	7072
SLC35E3	8	8	1979	7072
TRIM36	8	8	1979	7072
DHTKD1	8	8	1979	7072
IL17RB	8	2	1979	1163
HAUS7	8	8	1979	7072
FOXRED1	8	8	1979	7072
CDV3	8	8	1979	7072
MED29	8	8	1979	7072
BMP2K	8	8	1979	7072
ZCCHC8	8	8	1979	7072
CDKN2AIP	8	8	1979	7072
CARMIL1	8	8	1979	7072
PPP1R9A	8	8	1979	7072
ZNF280C	8	8	1979	7072
VPS50	8	8	1979	7072
PRR5	8	8	1979	7072
TRMT1	8	8	1979	7072
TBC1D22B	8	8	1979	7072
SYBU	8	8	1979	7072
LYAR	8	4	1979	5787
NPLOC4	8	2	1979	1163
DENND4C	8	8	1979	7072
MFN1	8	1	1979	-57
SLC30A6	8	4	1979	5787
RUFY2	8	3	1979	3821
SCYL2	8	4	1979	5787
KANSL3	8	3	1979	3821
YEATS2	8	8	1979	7072
RBM22	8	8	1979	7072
VAC14	8	8	1979	7072
MAP7D1	8	3	1979	3821
YJU2	8	8	1979	7072
POLR3B	8	3	1979	3821
IPO9	8	8	1979	7072
FAR2	8	8	1979	7072
TENM3	8	8	1979	7072
SLF2	8	8	1979	7072
IQCC	8	8	1979	7072
CEP72	8	8	1979	7072
ASF1B	8	4	1979	5787
ATF7IP	8	8	1979	7072
ENAH	8	8	1979	7072
CCAR1	8	8	1979	7072
AGK	8	0	1979	-708
TMEM184C	8	2	1979	1163
SEPTIN11	8	4	1979	5787
INTS9	8	2	1979	1163
RCOR3	8	8	1979	7072
EXOC1	8	3	1979	3821
NGLY1	8	1	1979	-57
EXOC2	8	8	1979	7072
TBC1D23	8	8	1979	7072
FGD6	8	8	1979	7072
LRIF1	8	8	1979	7072
DDX28	8	8	1979	7072
DCP1A	8	8	1979	7072
BDP1	8	8	1979	7072
KDM3A	8	1	1979	-57
VPS11	8	3	1979	3821
SELENOS	8	3	1979	3821
CAND1	8	8	1979	7072
UBAP2	8	2	1979	1163
CISD1	8	4	1979	5787
PLGRKT	8	8	1979	7072
KIZ	8	8	1979	7072
TMEM165	8	8	1979	7072
ACTR10	8	8	1979	7072
HDAC8	8	-1	1979	-1057
WSB2	8	8	1979	7072
GPRC5C	8	2	1979	1163
THSD1	8	2	1979	1163
CTTNBP2NL	8	8	1979	7072
NKRF	8	3	1979	3821
DMAP1	8	8	1979	7072
MYO5C	8	2	1979	1163
BAIAP2L1	8	8	1979	7072
BCAP29	8	8	1979	7072
MYDGF	8	3	1979	3821
PCDHGB1	8	8	1979	7072
ANKH	8	8	1979	7072
MTFR1L	8	4	1979	5787
KIAA1217	8	8	1979	7072
YLPM1	8	8	1979	7072
MEPCE	8	2	1979	1163
CTNNBL1	8	1	1979	-57
EIF4ENIF1	8	8	1979	7072
KCNQ5	8	8	1979	7072
DIABLO	8	4	1979	5787
TMEM9B	8	8	1979	7072
SAR1A	8	8	1979	7072
FMN2	8	8	1979	7072
GRIPAP1	8	8	1979	7072
TM9SF3	8	4	1979	5787
UBQLN4	8	8	1979	7072
AGPAT3	8	4	1979	5787
WRNIP1	8	8	1979	7072
STARD7	8	8	1979	7072
DHX33	8	3	1979	3821
PAK6	8	2	1979	1163
GPR108	8	8	1979	7072
EMSY	8	3	1979	3821
MFF	8	8	1979	7072
XAB2	8	2	1979	1163
C5orf15	8	4	1979	5787
POGLUT1	8	8	1979	7072
BBX	8	8	1979	7072
KIF15	8	3	1979	3821
TOMM22	8	8	1979	7072
CHPT1	8	4	1979	5787
COQ8A	8	8	1979	7072
SDHAF3	8	8	1979	7072
RARS2	8	8	1979	7072
UTP3	8	2	1979	1163
KNL1	8	4	1979	5787
REXO4	8	8	1979	7072
APMAP	8	2	1979	1163
LDAF1	8	4	1979	5787
SCYL3	8	8	1979	7072
DOLPP1	8	8	1979	7072
KIAA1191	8	8	1979	7072
ANKRD50	8	8	1979	7072
FAM219B	8	8	1979	7072
NIPAL3	8	8	1979	7072
RALGAPA2	8	8	1979	7072
THOC2	8	8	1979	7072
ATP8B2	8	4	1979	5787
ADGRG6	8	-2	1979	-1242
ERGIC1	8	1	1979	-57
NHSL1	8	2	1979	1163
LYRM2	8	8	1979	7072
SNX14	8	8	1979	7072
CBX8	8	2	1979	1163
SENP7	8	2	1979	1163
SPC25	8	1	1979	-57
SCYL1	8	3	1979	3821
RHBDD2	8	3	1979	3821
NDRG3	8	2	1979	1163
BIRC6	8	3	1979	3821
KIAA1143	8	8	1979	7072
GATAD2B	8	8	1979	7072
STRIP2	8	8	1979	7072
SCAF4	8	8	1979	7072
PRR12	8	8	1979	7072
CRACD	8	8	1979	7072
ODF2L	8	8	1979	7072
HEG1	8	8	1979	7072
MRTFB	8	8	1979	7072
MTA3	8	3	1979	3821
ZNF608	8	8	1979	7072
MTUS1	8	3	1979	3821
XPO5	8	4	1979	5787
ARHGAP31	8	8	1979	7072
RPTOR	8	-2	1979	-1242
NYNRIN	8	4	1979	5787
HACE1	8	0	1979	-708
NUFIP2	8	3	1979	3821
KIAA1328	8	8	1979	7072
TXNDC16	8	8	1979	7072
MICAL3	8	8	1979	7072
NLGN2	8	2	1979	1163
TRMT5	8	8	1979	7072
ARHGAP21	8	4	1979	5787
CFAP97	8	8	1979	7072
RIC1	8	8	1979	7072
ZNF687	8	8	1979	7072
USP36	8	2	1979	1163
SLAIN2	8	2	1979	1163
JCAD	8	8	1979	7072
DIP2B	8	2	1979	1163
FAM234B	8	8	1979	7072
RELCH	8	8	1979	7072
TSHZ3	8	8	1979	7072
VPS18	8	1	1979	-57
SH3RF1	8	3	1979	3821
EP400	8	3	1979	3821
POGK	8	8	1979	7072
DHX37	8	0	1979	-708
KIAA1522	8	8	1979	7072
UVSSA	8	3	1979	3821
CALCOCO1	8	8	1979	7072
PHRF1	8	8	1979	7072
CAMSAP3	8	3	1979	3821
BEND3	8	2	1979	1163
GPAM	8	3	1979	3821
CHD8	8	3	1979	3821
ZDBF2	8	8	1979	7072
CACHD1	8	8	1979	7072
DDX55	8	2	1979	1163
FANCM	8	4	1979	5787
SHTN1	8	4	1979	5787
CWC22	8	8	1979	7072
GBA2	8	2	1979	1163
DENND1A	8	8	1979	7072
MEAK7	8	4	1979	5787
ANO8	8	8	1979	7072
GPR107	8	8	1979	7072
NCOA5	8	8	1979	7072
RBAK	8	4	1979	5787
SUGP1	8	8	1979	7072
CCAR2	8	3	1979	3821
C6orf47	8	8	1979	7072
CTDSP1	8	8	1979	7072
RPRD1B	8	1	1979	-57
ZNF462	8	8	1979	7072
ZNF250	8	4	1979	5787
SCAF1	8	8	1979	7072
KMT2C	8	2	1979	1163
EPS15L1	8	4	1979	5787
RBM25	8	0	1979	-708
WIZ	8	8	1979	7072
RRAGD	8	8	1979	7072
IL21	8	-3	1979	-1388
TRPV4	8	-6	1979	-1661
GPBP1L1	8	8	1979	7072
ELOVL5	8	1	1979	-57
TRMT11	8	8	1979	7072
SCOC	8	3	1979	3821
MIIP	8	8	1979	7072
GAS5	8	-10	1979	-1804
SMAP1	8	4	1979	5787
TRAPPC11	8	3	1979	3821
BCORL1	8	2	1979	1163
VIPAS39	8	8	1979	7072
STEEP1	8	3	1979	3821
CLSPN	8	2	1979	1163
KIF13A	8	8	1979	7072
PRDM15	8	3	1979	3821
RBM26	8	4	1979	5787
LHPP	8	0	1979	-708
EPB41L4A	8	8	1979	7072
RRAGC	8	3	1979	3821
RBSN	8	8	1979	7072
POPDC3	8	8	1979	7072
MMS19	8	8	1979	7072
TFB2M	8	8	1979	7072
SEMA4A	8	2	1979	1163
TENT4B	8	8	1979	7072
NSD1	8	2	1979	1163
LMBR1	8	8	1979	7072
HS1BP3	8	8	1979	7072
AZI2	8	3	1979	3821
SIL1	8	8	1979	7072
ZNF106	8	8	1979	7072
ATG3	8	1	1979	-57
POLR1E	8	8	1979	7072
NOM1	8	3	1979	3821
ANAPC1	8	4	1979	5787
GORASP1	8	3	1979	3821
RUSF1	8	4	1979	5787
MTARC1	8	8	1979	7072
TNS3	8	2	1979	1163
CCDC14	8	8	1979	7072
CEP85	8	8	1979	7072
RMND5A	8	8	1979	7072
NMNAT1	8	8	1979	7072
KLC2	8	2	1979	1163
SPATA20	8	8	1979	7072
YTHDC2	8	1	1979	-57
USP46	8	3	1979	3821
C12orf43	8	8	1979	7072
LPIN3	8	8	1979	7072
SLC30A5	8	4	1979	5787
CENPH	8	8	1979	7072
MRPS15	8	4	1979	5787
SLC26A6	8	8	1979	7072
GPBP1	8	8	1979	7072
RAPH1	8	8	1979	7072
NBEAL1	8	8	1979	7072
VPS33A	8	2	1979	1163
NOL6	8	3	1979	3821
TMEM135	8	4	1979	5787
UPF3B	8	4	1979	5787
RSRC2	8	3	1979	3821
INTS3	8	8	1979	7072
SOWAHC	8	8	1979	7072
SPATS2	8	8	1979	7072
WNK3	8	1	1979	-57
WNK2	8	8	1979	7072
PLEKHA3	8	8	1979	7072
ZSCAN18	8	8	1979	7072
ZBTB10	8	8	1979	7072
FUNDC2	8	8	1979	7072
MTMR9	8	8	1979	7072
PCYOX1L	8	8	1979	7072
PRR14	8	8	1979	7072
TRIR	8	2	1979	1163
CUEDC2	8	2	1979	1163
DDX50	8	8	1979	7072
TMEM106C	8	2	1979	1163
SPATA5L1	8	8	1979	7072
PDCL3	8	8	1979	7072
KXD1	8	8	1979	7072
TSEN34	8	4	1979	5787
SECISBP2	8	8	1979	7072
ATG9A	8	-2	1979	-1242
POGLUT2	8	8	1979	7072
FASTKD3	8	8	1979	7072
TMEM109	8	8	1979	7072
CCDC86	8	2	1979	1163
C11orf49	8	8	1979	7072
NDUFAF5	8	8	1979	7072
APOO	8	2	1979	1163
RETREG2	8	4	1979	5787
DERL1	8	8	1979	7072
C1orf35	8	8	1979	7072
FSD1	8	8	1979	7072
TMEM43	8	2	1979	1163
CYBC1	8	8	1979	7072
HAUS3	8	8	1979	7072
FYCO1	8	3	1979	3821
MAIP1	8	4	1979	5787
ATP13A3	8	3	1979	3821
NKAP	8	2	1979	1163
CDC73	8	4	1979	5787
CORO7	8	8	1979	7072
MUL1	8	4	1979	5787
SAP130	8	3	1979	3821
OBI1	8	4	1979	5787
CEP97	8	8	1979	7072
RNASEH2B	8	5	1979	7017
EFL1	8	8	1979	7072
MAP7D3	8	8	1979	7072
RHBDF2	8	2	1979	1163
ICE2	8	8	1979	7072
DHX40	8	8	1979	7072
TUT7	8	8	1979	7072
FASTKD1	8	4	1979	5787
MSANTD2	8	8	1979	7072
QTRT2	8	8	1979	7072
TBL1XR1	8	0	1979	-708
SUV39H2	8	8	1979	7072
WDR59	8	8	1979	7072
NARS2	8	3	1979	3821
TEFM	8	2	1979	1163
TXNDC15	8	8	1979	7072
ACBD4	8	8	1979	7072
MYH14	8	2	1979	1163
ALG9	8	8	1979	7072
SLTM	8	2	1979	1163
METTL8	8	8	1979	7072
ZMYM1	8	8	1979	7072
QSER1	8	4	1979	5787
TUBAL3	8	8	1979	7072
RBFA	8	8	1979	7072
ALG13	8	-1	1979	-1057
CPSF7	8	1	1979	-57
RPAP2	8	8	1979	7072
CCDC134	8	8	1979	7072
ZC3H14	8	8	1979	7072
MAP9	8	8	1979	7072
CAAP1	8	3	1979	3821
THNSL1	8	8	1979	7072
NUP85	8	8	1979	7072
KIAA0319L	8	8	1979	7072
SLC35E1	8	8	1979	7072
NOL10	8	2	1979	1163
TRMT2B	8	8	1979	7072
DSN1	8	4	1979	5787
DOCK5	8	4	1979	5787
C10orf88	8	8	1979	7072
PSME3IP1	8	8	1979	7072
PHC3	8	8	1979	7072
FOXRED2	8	8	1979	7072
SEMA6D	8	8	1979	7072
CCDC15	8	8	1979	7072
VCPIP1	8	8	1979	7072
PTGES2	8	4	1979	5787
THOC7	8	8	1979	7072
CENPT	8	8	1979	7072
EDC3	8	8	1979	7072
PRR36	8	8	1979	7072
IFT74	8	1	1979	-57
CHD9	8	2	1979	1163
OPA3	8	4	1979	5787
PROSER1	8	4	1979	5787
CCDC92	8	8	1979	7072
NAA50	8	4	1979	5787
NUBPL	8	4	1979	5787
RUFY1	8	8	1979	7072
CEP63	8	3	1979	3821
PHAF1	8	2	1979	1163
HSD3B7	8	8	1979	7072
EFHD1	8	2	1979	1163
WDCP	8	8	1979	7072
FLAD1	8	2	1979	1163
CPEB4	8	4	1979	5787
PUS1	8	8	1979	7072
WDR82	8	1	1979	-57
SRCIN1	8	8	1979	7072
ARHGAP39	8	8	1979	7072
CYB5B	8	2	1979	1163
CEP44	8	8	1979	7072
EEPD1	8	8	1979	7072
ZFP91	8	2	1979	1163
SETD7	8	4	1979	5787
ILKAP	8	8	1979	7072
COLEC12	8	8	1979	7072
POLR2M	8	8	1979	7072
SLC38A1	8	8	1979	7072
YIPF5	8	2	1979	1163
C1orf21	8	8	1979	7072
NDEL1	8	2	1979	1163
PDRG1	8	8	1979	7072
ANKRD13C	8	8	1979	7072
NECTIN4	8	2	1979	1163
FIP1L1	8	8	1979	7072
SNX27	8	3	1979	3821
TRMT1L	8	4	1979	5787
ADAMTS12	8	8	1979	7072
NETO2	8	1	1979	-57
TRIM56	8	2	1979	1163
ARPC5L	8	2	1979	1163
ISG20L2	8	8	1979	7072
RAB1B	8	1	1979	-57
ADPGK	8	4	1979	5787
CDCA3	8	-1	1979	-1057
DDX59	8	8	1979	7072
EPPK1	8	0	1979	-708
NUF2	8	3	1979	3821
AIF1L	8	8	1979	7072
COG3	8	4	1979	5787
RASSF5	8	8	1979	7072
NUDT12	8	8	1979	7072
CCM2	8	8	1979	7072
C18orf21	8	8	1979	7072
FAM107B	8	8	1979	7072
TLN2	8	8	1979	7072
PARP9	8	8	1979	7072
CD99L2	8	4	1979	5787
HSDL1	8	8	1979	7072
JAM3	8	8	1979	7072
RIOK1	8	4	1979	5787
LONP2	8	8	1979	7072
ARMC10	8	8	1979	7072
TAF3	8	8	1979	7072
RAB34	8	3	1979	3821
TBC1D10A	8	8	1979	7072
TSPAN10	8	8	1979	7072
FAM234A	8	4	1979	5787
CTTNBP2	8	8	1979	7072
TMEM222	8	8	1979	7072
FHIP1B	8	8	1979	7072
KBTBD7	8	2	1979	1163
ANKRD27	8	8	1979	7072
FBXO30	8	8	1979	7072
ATRIP	8	3	1979	3821
ACAD11	8	4	1979	5787
FAM161A	8	3	1979	3821
ABRAXAS1	8	8	1979	7072
ARID5B	8	8	1979	7072
C19orf44	8	8	1979	7072
POLR1B	8	3	1979	3821
ELMOD3	8	8	1979	7072
WDR24	8	8	1979	7072
MED10	8	3	1979	3821
POLDIP3	8	8	1979	7072
NOA1	8	8	1979	7072
TMEM79	8	8	1979	7072
WDR83	8	4	1979	5787
PRXL2A	8	4	1979	5787
UTP23	8	8	1979	7072
PHF6	8	-1	1979	-1057
LLPH	8	8	1979	7072
PDCD2L	8	2	1979	1163
CMSS1	8	1	1979	-57
SARNP	8	8	1979	7072
GFM2	8	8	1979	7072
HPS3	8	2	1979	1163
ARFGAP2	8	8	1979	7072
HOOK3	8	4	1979	5787
DOT1L	8	2	1979	1163
MAP3K21	8	8	1979	7072
L3MBTL3	8	3	1979	3821
SLX4	8	1	1979	-57
SPIRE2	8	8	1979	7072
JAGN1	8	2	1979	1163
ACSS1	8	8	1979	7072
MAK16	8	3	1979	3821
PARD6G	8	8	1979	7072
PARD6B	8	3	1979	3821
FAM126A	8	2	1979	1163
USP32	8	3	1979	3821
KDM2B	8	1	1979	-57
SLC9A7	8	8	1979	7072
PPP1R9B	8	2	1979	1163
GTPBP3	8	2	1979	1163
PIGO	8	4	1979	5787
PSRC1	8	8	1979	7072
PLEKHA8	8	4	1979	5787
PRRC2B	8	8	1979	7072
CRACR2A	8	8	1979	7072
ZNF607	8	8	1979	7072
BUD13	8	8	1979	7072
SFT2D3	8	8	1979	7072
LRCH3	8	2	1979	1163
HAVCR2	8	-16	1979	-1877
RPUSD4	8	8	1979	7072
C1orf198	8	8	1979	7072
LINGO1	8	8	1979	7072
MIGA2	8	8	1979	7072
ATAD1	8	8	1979	7072
NFATC2IP	8	8	1979	7072
FAM136A	8	8	1979	7072
SLC35B4	8	4	1979	5787
ZNF566	8	8	1979	7072
MASTL	8	0	1979	-708
ATG4C	8	3	1979	3821
SERAC1	8	8	1979	7072
CGNL1	8	2	1979	1163
MPND	8	8	1979	7072
NUDCD1	8	3	1979	3821
REPS1	8	8	1979	7072
FBF1	8	8	1979	7072
PPIL4	8	8	1979	7072
SYDE1	8	8	1979	7072
ZCCHC3	8	4	1979	5787
STRIP1	8	2	1979	1163
KIAA1671	8	8	1979	7072
STON2	8	8	1979	7072
DOCK7	8	2	1979	1163
LRRCC1	8	8	1979	7072
UNK	8	8	1979	7072
TNKS1BP1	8	8	1979	7072
DIXDC1	8	8	1979	7072
CEP295	8	8	1979	7072
ZNF518B	8	8	1979	7072
SSH2	8	8	1979	7072
SELENOI	8	8	1979	7072
GFM1	8	1	1979	-57
SCIN	8	4	1979	5787
GTPBP10	8	4	1979	5787
RRP36	8	3	1979	3821
WNT3A	8	-1	1979	-1057
NAV1	8	8	1979	7072
NAV2	8	8	1979	7072
KBTBD6	8	2	1979	1163
RHOT2	8	3	1979	3821
KLC4	8	2	1979	1163
FAM110B	8	8	1979	7072
IFT20	8	8	1979	7072
KNSTRN	8	1	1979	-57
TIMM29	8	1	1979	-57
LYRM7	8	8	1979	7072
COX19	8	8	1979	7072
CEP95	8	8	1979	7072
ANGEL2	8	8	1979	7072
PIP4P1	8	2	1979	1163
ZNF598	8	8	1979	7072
ADCK2	8	8	1979	7072
DHX57	8	4	1979	5787
SLC25A46	8	8	1979	7072
TMEM67	8	8	1979	7072
LMF2	8	8	1979	7072
BTF3L4	8	8	1979	7072
RPS19BP1	8	8	1979	7072
ZNF830	8	8	1979	7072
SLFN11	8	4	1979	5787
NEXN	8	2	1979	1163
MIDEAS	8	8	1979	7072
NEK9	8	2	1979	1163
CABLES1	8	8	1979	7072
CHMP7	8	1	1979	-57
WDR20	8	8	1979	7072
RFT1	8	4	1979	5787
C11orf52	8	8	1979	7072
COG7	8	4	1979	5787
TPGS1	8	8	1979	7072
INTS4	8	1	1979	-57
MTSS2	8	8	1979	7072
LMBRD2	8	4	1979	5787
GORAB	8	8	1979	7072
MRRF	8	8	1979	7072
SPECC1	8	8	1979	7072
MOB1B	8	8	1979	7072
MGME1	8	8	1979	7072
SHKBP1	8	8	1979	7072
HAUS8	8	8	1979	7072
TJAP1	8	8	1979	7072
CAPZA3	8	8	1979	7072
ARHGAP18	8	3	1979	3821
PIGS	8	1	1979	-57
LRRC4B	8	8	1979	7072
SYAP1	8	8	1979	7072
SFXN1	8	4	1979	5787
SYTL4	8	3	1979	3821
SYTL5	8	8	1979	7072
ARHGAP12	8	8	1979	7072
TP53INP1	8	8	1979	7072
CEP41	8	8	1979	7072
BMS1P20	8	8	1979	7072
TGS1	8	8	1979	7072
SGF29	8	8	1979	7072
NACC1	8	8	1979	7072
CFAP36	8	8	1979	7072
CDCA5	8	4	1979	5787
SCAMP4	8	4	1979	5787
LARP4	8	4	1979	5787
SMIM12	8	8	1979	7072
TRIM9	8	3	1979	3821
SLC2A13	8	8	1979	7072
SLC25A25	8	8	1979	7072
STK11IP	8	1	1979	-57
MYSM1	8	8	1979	7072
LENG8	8	8	1979	7072
PWWP2A	8	8	1979	7072
OSBPL6	8	8	1979	7072
OSBPL9	8	8	1979	7072
OSBPL10	8	8	1979	7072
OSBPL11	8	8	1979	7072
GPRASP2	8	3	1979	3821
FLYWCH2	8	8	1979	7072
CCDC124	8	4	1979	5787
HAUS1	8	8	1979	7072
OMA1	8	2	1979	1163
FBXO17	8	8	1979	7072
FCHO2	8	3	1979	3821
ALPK2	8	2	1979	1163
EVI5L	8	8	1979	7072
DHRS1	8	8	1979	7072
LYSMD3	8	8	1979	7072
DNAAF10	8	8	1979	7072
NUS1	8	2	1979	1163
GINM1	8	4	1979	5787
NIBAN1	8	8	1979	7072
CNTROB	8	8	1979	7072
LRG1	8	-2	1979	-1242
ARAP2	8	8	1979	7072
AGAP1	8	1	1979	-57
AGAP3	8	8	1979	7072
RAB3IP	8	2	1979	1163
MRGPRX2	8	-6	1979	-1661
SLC16A10	8	8	1979	7072
PARD3B	8	8	1979	7072
BORCS5	8	8	1979	7072
ANTXR2	8	2	1979	1163
EXOSC6	8	4	1979	5787
PIK3AP1	8	8	1979	7072
ZFYVE27	8	1	1979	-57
COMTD1	8	8	1979	7072
SFXN2	8	8	1979	7072
SFXN4	8	8	1979	7072
